time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown,sex,ethnicity_major,ethnicity_minor,free_school_meals,sen_provision,sen_status,sen_primary_need,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Church of England,162,2513,135226.75,53.8,2462,98,1400,55.7,1881,74.9,1316,52.4,666,26.5,929,37,12073.3,4.8,2102,1425.194,0.68,0.62,0.74
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Hindu,2,69,4163.5,60.3,68,98.6,49,71,58,84.1,59,85.5,37,53.6,48,69.6,400.97,5.81,56,68.802,1.23,0.86,1.6
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Jewish,12,86,4496,52.3,82,95.3,51,59.3,64,74.4,40,46.5,18,20.9,23,26.7,401.12,4.66,64,46.137,0.72,0.38,1.07
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Muslim,10,784,46731.5,59.6,778,99.2,569,72.6,684,87.2,667,85.1,297,37.9,395,50.4,4439.59,5.66,730,836.866,1.15,1.04,1.25
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,No religious character,2298,38398,2051874.01,53.4,37792,98.4,21572,56.2,28119,73.2,21638,56.4,11168,29.1,14723,38.3,185631.96,4.83,31248,23434.332,0.75,0.73,0.77
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Other Christian faith,53,890,50518.25,56.8,880,98.9,552,62,668,75.1,553,62.1,360,40.4,441,49.6,4654.73,5.23,712,659.307,0.93,0.82,1.03
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Roman catholic,280,5400,304244.75,56.3,5341,98.9,3284,60.8,4265,79,3102,57.4,1642,30.4,2167,40.1,27318.58,5.06,4637,4016.006,0.87,0.83,0.91
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Sikh,4,133,7728.75,58.1,133,100,96,72.2,116,87.2,115,86.5,60,45.1,85,63.9,736.41,5.54,125,122.635,0.98,0.73,1.23
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,2821,48273,2604983.51,54,47536,98.5,27573,57.1,35855,74.3,27490,56.9,14248,29.5,18811,39,235656.66,4.88,39674,30609.279,0.77,0.76,0.79
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,200,17774,827812.5,46.6,17428,98.1,7357,41.4,11422,64.3,6067,34.1,2555,14.4,3837,21.6,69634.21,3.92,16940,-514.618,-0.03,-0.05,-0.01
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2767,252278,12930486.7,51.3,247839,98.2,131411,52.1,180957,71.7,109483,43.4,58049,23,77370,30.7,1128330.98,4.47,238920,41753.18,0.17,0.17,0.18
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Admission type,Girls,Total,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,106,13029,979446.26,75.2,12999,99.8,12366,94.9,12889,98.9,10228,78.5,8921,68.5,9702,74.5,92332.93,7.09,11922,7881.905,0.66,0.64,0.69
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,174,15790,827500.5,52.4,15511,98.2,8394,53.2,11612,73.5,6672,42.3,3700,23.4,4967,31.5,71903.68,4.55,15001,3155.966,0.21,0.19,0.23
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,2,138,8351.5,60.5,137,99.3,99,71.7,119,86.2,116,84.1,73,52.9,95,68.8,797.45,5.78,122,147.25,1.21,0.96,1.46
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,12,807,46249,57.3,781,96.8,578,71.6,688,85.3,351,43.5,206,25.5,249,30.9,4072.72,5.05,724,363.516,0.5,0.4,0.6
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,10,1086,64814.75,59.7,1079,99.4,805,74.1,951,87.6,930,85.6,389,35.8,503,46.3,6139.06,5.65,1008,1085.971,1.08,0.99,1.16
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,2531,232605,12026007.96,51.7,228563,98.3,122747,52.8,167238,71.9,102154,43.9,56485,24.3,73735,31.7,1052983.45,4.53,219973,34982.607,0.16,0.15,0.16
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,56,4934,265893,53.9,4852,98.3,2771,56.2,3593,72.8,2599,52.7,1569,31.8,1971,39.9,23743.15,4.81,4569,1213.206,0.27,0.22,0.31
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,284,27514,1486710,54,27136,98.6,15587,56.7,20883,75.9,12776,46.4,7002,25.4,9252,33.6,129496.17,4.71,26187,7968.541,0.3,0.29,0.32
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,4,207,12218.75,59,207,100,153,73.9,184,88.9,180,87,101,48.8,137,66.2,1162.44,5.62,198,203.41,1.03,0.83,1.22
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Total,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,3086,283728,14745820.96,52,278710,98.2,151186,53.3,205385,72.4,125778,44.3,69525,24.5,90909,32,1290959.78,4.55,268322,47603.142,0.18,0.17,0.18
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,non-selective schools in highly selective areas,Total,26,46,2169.5,47.2,45,97.8,20,43.5,29,63,14,30.4,5,10.9,8,17.4,183.99,4,35,1.645,0.05,-0.42,0.51
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,non-selective schools in other areas,Total,456,900,42010.75,46.7,864,96,413,45.9,568,63.1,375,41.7,174,19.3,226,25.1,3686.17,4.1,741,40.993,0.06,-0.05,0.16
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,selective schools,Total,25,35,2669,76.3,33,94.3,32,91.4,33,94.3,26,74.3,25,71.4,26,74.3,253.48,7.24,31,23.761,0.77,0.27,1.26
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Church of England,28,38,1742.5,45.9,37,97.4,17,44.7,24,63.2,15,39.5,3,7.9,5,13.2,145.13,3.82,33,8.29,0.25,-0.23,0.73
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Muslim,2,13,628,48.3,13,100,10,76.9,10,76.9,11,84.6,0,0,0,0,61.5,4.73,11,-1.77,-0.16,-0.99,0.67
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,No religious character,416,781,36525.5,46.8,745,95.4,358,45.8,488,62.5,312,39.9,163,20.9,202,25.9,3206.48,4.11,645,1.039,0,-0.11,0.11
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Other Christian faith,11,14,556.75,39.8,12,85.7,5,35.7,7,50,4,28.6,2,14.3,4,28.6,48.5,3.46,11,-8.29,-0.75,-1.59,0.08
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Roman catholic,49,133,7270,54.7,133,100,73,54.9,99,74.4,72,54.1,35,26.3,48,36.1,650.53,4.89,105,61.544,0.59,0.32,0.86
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Sikh,1,2,126.5,63.3,2,100,2,100,2,100,1,50,1,50,1,50,11.5,5.75,2,5.586,2.79,0.84,4.74
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Unclassified EAL,Total,Total,520,1623,54914.75,33.8,1383,85.2,517,31.9,747,46,415,25.6,204,12.6,260,16,4784.8,2.95,1342,-1435.771,-1.07,-1.15,-0.99
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,112,259,11675.25,45.1,253,97.7,87,33.6,157,60.6,99,38.2,32,12.4,52,20.1,999.64,3.86,232,-33.914,-0.15,-0.33,0.04
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,1429,4167,205334.75,49.3,4056,97.3,2026,48.6,2818,67.6,1800,43.2,890,21.4,1217,29.2,18020.39,4.32,3635,417.247,0.11,0.07,0.16
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,73,177,13447.25,76,175,98.9,170,96,174,98.3,134,75.7,120,67.8,127,71.8,1268.32,7.17,150,105.389,0.7,0.48,0.93
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,90,270,13536,50.1,261,96.7,123,45.6,194,71.9,103,38.1,46,17,63,23.3,1168,4.33,244,44.896,0.18,0.01,0.36
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,1,1,26,26,1,100,0,0,0,0,1,100,0,0,0,0,2.83,2.83,0,z,z,z,z
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,5,13,779,59.9,13,100,11,84.6,11,84.6,7,53.8,5,38.5,5,38.5,73.66,5.67,9,7.58,0.84,-0.08,1.76
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,4,20,1213.5,60.7,20,100,14,70,18,90,14,70,9,45,10,50,113.33,5.67,16,26.178,1.64,0.95,2.33
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,1350,3884,193667.75,49.9,3781,97.3,1925,49.6,2639,67.9,1722,44.3,896,23.1,1194,30.7,17077.16,4.4,3408,313.83,0.09,0.04,0.14
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,28,76,3828,50.4,74,97.4,39,51.3,50,65.8,35,46.1,19,25,24,31.6,340.02,4.47,55,-0.929,-0.02,-0.39,0.36
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,135,332,17012,51.2,327,98.5,167,50.3,231,69.6,146,44,64,19.3,96,28.9,1476.34,4.45,278,87.927,0.32,0.15,0.48
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,1,7,395,56.4,7,100,4,57.1,6,85.7,5,71.4,3,42.9,4,57.1,37.01,5.29,7,9.24,1.32,0.28,2.36
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,Unclassified,Total,Total,Total,Total,Total,Total,Total,Total,Total,1627,5228,238430.75,45.6,4915,94,2335,44.7,3265,62.5,2033,38.9,1042,19.9,1396,26.7,20941.18,4.01,4535,-958.382,-0.21,-0.25,-0.17
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,200,14202,640515,45.1,13905,97.9,5402,38,8757,61.7,4495,31.7,1736,12.2,2710,19.1,53281.66,3.75,13747,-1891.153,-0.14,-0.16,-0.11
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2754,183158,9240736.3,50.5,179624,98.1,92451,50.5,129408,70.7,72971,39.8,39379,21.5,52322,28.6,799835.75,4.37,177266,11046.703,0.06,0.06,0.07
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,106,7940,579365.63,73,7920,99.7,7394,93.1,7830,98.6,6073,76.5,5153,64.9,5704,71.8,54248.96,6.83,7330,3842.292,0.52,0.49,0.56
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,173,11308,584658.25,51.7,11088,98.1,5870,51.9,8190,72.4,4465,39.5,2560,22.6,3398,30,50537.45,4.47,10925,1347.137,0.12,0.1,0.15
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,1,26,1261,48.5,26,100,11,42.3,17,65.4,14,53.8,8,30.8,12,46.2,116.67,4.49,20,10.735,0.54,-0.08,1.15
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,12,716,40990.5,57.2,695,97.1,515,71.9,617,86.2,302,42.2,174,24.3,208,29.1,3596.57,5.02,644,322.614,0.5,0.39,0.61
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,4,7,441,63,7,100,5,71.4,6,85.7,6,85.7,5,71.4,5,71.4,43.33,6.19,5,11.442,2.29,1.05,3.52
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,2528,171274,8677125.93,50.7,168033,98.1,87043,50.8,121067,70.7,69201,40.4,38257,22.3,50202,29.3,753053.75,4.4,165424,7868.52,0.05,0.04,0.05
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,56,3466,178604.25,51.5,3402,98.2,1790,51.6,2418,69.8,1657,47.8,907,26.2,1180,34,15687.46,4.53,3308,494.694,0.15,0.1,0.2
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,283,18500,977398,52.8,18195,98.4,10011,54.1,13678,73.9,7892,42.7,4355,23.5,5729,31,84318.14,4.56,18015,2941.753,0.16,0.14,0.18
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,3,3,138,46,3,100,2,66.7,2,66.7,2,66.7,2,66.7,2,66.7,13,4.33,2,0.947,0.47,-1.48,2.43
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Girls,White,Total,Total,Total,Total,Total,Total,Total,Total,Total,3065,205319,10460709.93,50.9,201460,98.1,105247,51.3,145996,71.1,83539,40.7,46268,22.5,60736,29.6,907374.7,4.42,198362,12938.553,0.07,0.06,0.07
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,165,2554,132739.25,52,2525,98.9,1469,57.5,1948,76.3,981,38.4,500,19.6,688,26.9,11610.24,4.55,2263,1081.6,0.48,0.42,0.54
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2399,57155,3035138.27,53.1,56527,98.9,33685,58.9,43592,76.3,28322,49.6,13933,24.4,18514,32.4,270837.07,4.74,51310,27860.116,0.54,0.53,0.56
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,selective schools,Total,162,6079,480569.55,79.1,6070,99.9,5936,97.6,6004,98.8,4957,81.5,4397,72.3,4693,77.2,45827.44,7.54,5521,5062.088,0.92,0.88,0.95
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Church of England,163,2821,161428.25,57.2,2792,99,1787,63.3,2295,81.4,1398,49.6,855,30.3,1073,38,14448.92,5.12,2568,1525.185,0.59,0.54,0.65
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Hindu,2,178,11599.5,65.2,177,99.4,150,84.3,162,91,160,89.9,93,52.2,121,68,1102.93,6.2,168,200.063,1.19,0.98,1.4
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Jewish,4,57,3268.25,57.3,55,96.5,41,71.9,48,84.2,27,47.4,18,31.6,25,43.9,296.01,5.19,53,28.018,0.53,0.15,0.91
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Muslim,17,1468,84712,57.7,1462,99.6,1124,76.6,1305,88.9,1283,87.4,409,27.9,552,37.6,8033.16,5.47,1397,1206.37,0.86,0.79,0.94
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,No religious character,2192,54750,3001704.07,54.8,54181,99,33450,61.1,42289,77.2,27912,51,15269,27.9,19419,35.5,269641.35,4.92,49041,26742.25,0.55,0.53,0.56
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Other Christian faith,52,1301,85956,66.1,1290,99.2,1025,78.8,1147,88.2,901,69.3,690,53,795,61.1,8078.26,6.21,1181,834.338,0.71,0.63,0.79
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Roman catholic,292,4875,280368.75,57.5,4828,99,3270,67.1,4005,82.2,2281,46.8,1349,27.7,1719,35.3,24824.32,5.09,4362,3190.964,0.73,0.69,0.77
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Sikh,4,338,19410.25,57.4,337,99.7,243,71.9,293,86.7,298,88.2,147,43.5,191,56.5,1849.8,5.47,324,276.616,0.85,0.7,1.01
202122,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnicity major,Total,Asian,Total,Total,Total,Total,Total,Total,Total,Total,Total,2728,65790,3648454.07,55.5,65123,99,41090,62.5,51544,78.3,34260,52.1,18830,28.6,23895,36.3,328275.08,4.99,59096,33997.936,0.58,0.56,0.59
