time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,programme,breakdown,group_name,total_ects_count,cumulative_ects,count_swfc_ects,breakdown_percent_ect,breakdown_percent_swfc_ect,programme_percent_ect,programme_percent_swfc_ect
202324,Academic year,Local authority,England,E92000001,,,Westmorland and Furness,943,E06000064,Provider-led,Overall,Overall,71,223,53,0.3,0.3,98.6,98.1
202425,Academic year,Local authority,England,E92000001,,,Westmorland and Furness,943,E06000064,Provider-led,Overall,Overall,44,267,31,0.2,0.2,95.7,100
202122,Academic year,Local authority,England,E92000001,,,Camden,202,E09000007,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Camden,202,E09000007,School-led,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Camden,202,E09000007,School-led,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Camden,202,E09000007,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Greenwich,203,E09000011,School-led,Overall,Overall,31,31,28,2.8,2.7,16.6,16.8
202223,Academic year,Local authority,England,E92000001,,,Greenwich,203,E09000011,School-led,Overall,Overall,35,66,30,2.9,3,16.7,17
202324,Academic year,Local authority,England,E92000001,,,Greenwich,203,E09000011,School-led,Overall,Overall,14,80,7,1.3,0.9,9.3,7.1
202425,Academic year,Local authority,England,E92000001,,,Greenwich,203,E09000011,School-led,Overall,Overall,14,94,12,1.5,1.6,9.5,11
202122,Academic year,Local authority,England,E92000001,,,Hackney,204,E09000012,School-led,Overall,Overall,26,26,24,2.3,2.3,14.5,14.3
202223,Academic year,Local authority,England,E92000001,,,Hackney,204,E09000012,School-led,Overall,Overall,17,43,15,1.4,1.5,11.7,12
202324,Academic year,Local authority,England,E92000001,,,Hackney,204,E09000012,School-led,Overall,Overall,12,55,10,1.1,1.2,8.2,8.7
202425,Academic year,Local authority,England,E92000001,,,Hackney,204,E09000012,School-led,Overall,Overall,15,70,10,1.6,1.3,12.2,11.9
202122,Academic year,Local authority,England,E92000001,,,Hammersmith and Fulham,205,E09000013,School-led,Overall,Overall,6,6,5,0.5,0.5,4.6,4.2
202223,Academic year,Local authority,England,E92000001,,,Hammersmith and Fulham,205,E09000013,School-led,Overall,Overall,6,12,5,0.5,0.5,5.9,5.6
202324,Academic year,Local authority,England,E92000001,,,Hammersmith and Fulham,205,E09000013,School-led,Overall,Overall,4,16,4,0.4,0.5,4.8,5.3
202425,Academic year,Local authority,England,E92000001,,,Hammersmith and Fulham,205,E09000013,School-led,Overall,Overall,16,32,15,1.7,2,16.2,17
202122,Academic year,Local authority,England,E92000001,,,Islington,206,E09000019,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Islington,206,E09000019,School-led,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Islington,206,E09000019,School-led,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Islington,206,E09000019,School-led,Overall,Overall,5,9,c,0.5,c,7.9,c
202122,Academic year,Local authority,England,E92000001,,,Kensington and Chelsea,207,E09000020,School-led,Overall,Overall,9,9,9,0.8,0.9,9.5,10.8
202223,Academic year,Local authority,England,E92000001,,,Kensington and Chelsea,207,E09000020,School-led,Overall,Overall,6,15,6,0.5,0.6,7.6,8.5
202324,Academic year,Local authority,England,E92000001,,,Kensington and Chelsea,207,E09000020,School-led,Overall,Overall,8,23,7,0.7,0.9,12.1,13.7
202425,Academic year,Local authority,England,E92000001,,,Kensington and Chelsea,207,E09000020,School-led,Overall,Overall,15,38,14,1.6,1.8,21.4,25.9
202122,Academic year,Local authority,England,E92000001,,,Lambeth,208,E09000022,School-led,Overall,Overall,13,13,11,1.2,1,8.7,8.4
202223,Academic year,Local authority,England,E92000001,,,Lambeth,208,E09000022,School-led,Overall,Overall,7,20,c,0.6,c,4.2,c
202324,Academic year,Local authority,England,E92000001,,,Lambeth,208,E09000022,School-led,Overall,Overall,6,26,6,0.6,0.7,4.2,5.3
202425,Academic year,Local authority,England,E92000001,,,Lambeth,208,E09000022,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Lewisham,209,E09000023,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Lewisham,209,E09000023,School-led,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Lewisham,209,E09000023,School-led,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Lewisham,209,E09000023,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Southwark,210,E09000028,School-led,Overall,Overall,11,11,11,1,1,5,5.5
202223,Academic year,Local authority,England,E92000001,,,Southwark,210,E09000028,School-led,Overall,Overall,16,27,16,1.3,1.6,7,8
202324,Academic year,Local authority,England,E92000001,,,Southwark,210,E09000028,School-led,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Southwark,210,E09000028,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Tower Hamlets,211,E09000030,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Tower Hamlets,211,E09000030,School-led,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Tower Hamlets,211,E09000030,School-led,Overall,Overall,5,10,4,0.5,0.5,2.5,2.4
202425,Academic year,Local authority,England,E92000001,,,Tower Hamlets,211,E09000030,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Wandsworth,212,E09000032,School-led,Overall,Overall,14,14,14,1.2,1.3,7.6,9.2
202223,Academic year,Local authority,England,E92000001,,,Wandsworth,212,E09000032,School-led,Overall,Overall,12,26,11,1,1.1,11.2,11.8
202324,Academic year,Local authority,England,E92000001,,,Wandsworth,212,E09000032,School-led,Overall,Overall,13,39,13,1.2,1.6,9.6,11.1
202425,Academic year,Local authority,England,E92000001,,,Wandsworth,212,E09000032,School-led,Overall,Overall,4,43,4,0.4,0.5,4.1,5.3
202122,Academic year,Local authority,England,E92000001,,,Westminster,213,E09000033,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Westminster,213,E09000033,School-led,Overall,Overall,6,7,5,0.5,0.5,5.5,5.3
202324,Academic year,Local authority,England,E92000001,,,Westminster,213,E09000033,School-led,Overall,Overall,18,25,16,1.7,2,15.1,16.3
202425,Academic year,Local authority,England,E92000001,,,Westminster,213,E09000033,School-led,Overall,Overall,5,30,5,0.5,0.7,5.3,6.7
202122,Academic year,Local authority,England,E92000001,,,Barking and Dagenham,301,E09000002,School-led,Overall,Overall,24,24,23,2.1,2.2,14.7,15.6
202223,Academic year,Local authority,England,E92000001,,,Barking and Dagenham,301,E09000002,School-led,Overall,Overall,25,49,25,2.1,2.5,14.4,16.2
202324,Academic year,Local authority,England,E92000001,,,Barking and Dagenham,301,E09000002,School-led,Overall,Overall,26,75,16,2.4,2,16.2,12.1
202425,Academic year,Local authority,England,E92000001,,,Barking and Dagenham,301,E09000002,School-led,Overall,Overall,14,89,12,1.5,1.6,10.8,11.9
202122,Academic year,Local authority,England,E92000001,,,Barnet,302,E09000003,School-led,Overall,Overall,14,14,11,1.2,1,5.7,5.1
202223,Academic year,Local authority,England,E92000001,,,Barnet,302,E09000003,School-led,Overall,Overall,23,37,19,1.9,1.9,8.9,8.6
202324,Academic year,Local authority,England,E92000001,,,Barnet,302,E09000003,School-led,Overall,Overall,11,48,10,1,1.2,5.5,5.7
202425,Academic year,Local authority,England,E92000001,,,Barnet,302,E09000003,School-led,Overall,Overall,12,60,10,1.2,1.3,5.5,6.2
202122,Academic year,Local authority,England,E92000001,,,Bexley,303,E09000004,School-led,Overall,Overall,5,5,5,0.4,0.5,3.1,3.5
202223,Academic year,Local authority,England,E92000001,,,Bexley,303,E09000004,School-led,Overall,Overall,7,12,6,0.6,0.6,4.5,4.4
202324,Academic year,Local authority,England,E92000001,,,Bexley,303,E09000004,School-led,Overall,Overall,10,22,8,0.9,1,8.3,9
202425,Academic year,Local authority,England,E92000001,,,Bexley,303,E09000004,School-led,Overall,Overall,4,26,4,0.4,0.5,3.4,4.2
202122,Academic year,Local authority,England,E92000001,,,Brent,304,E09000005,School-led,Overall,Overall,12,12,9,1.1,0.9,5.6,5.2
202223,Academic year,Local authority,England,E92000001,,,Brent,304,E09000005,School-led,Overall,Overall,8,20,6,0.7,0.6,3.8,3.5
202324,Academic year,Local authority,England,E92000001,,,Brent,304,E09000005,School-led,Overall,Overall,5,25,c,0.5,c,2.6,c
202425,Academic year,Local authority,England,E92000001,,,Brent,304,E09000005,School-led,Overall,Overall,15,40,12,1.6,1.6,7.7,7.7
202122,Academic year,Local authority,England,E92000001,,,Bromley,305,E09000006,School-led,Overall,Overall,11,11,11,1,1,5.6,6.7
202223,Academic year,Local authority,England,E92000001,,,Bromley,305,E09000006,School-led,Overall,Overall,18,29,18,1.5,1.8,8.7,9.7
202324,Academic year,Local authority,England,E92000001,,,Bromley,305,E09000006,School-led,Overall,Overall,13,42,9,1.2,1.1,7.7,6.8
202425,Academic year,Local authority,England,E92000001,,,Bromley,305,E09000006,School-led,Overall,Overall,10,52,10,1,1.3,7.2,8.8
202122,Academic year,Local authority,England,E92000001,,,Croydon,306,E09000008,School-led,Overall,Overall,17,17,15,1.5,1.4,6.1,6.2
202223,Academic year,Local authority,England,E92000001,,,Croydon,306,E09000008,School-led,Overall,Overall,17,34,14,1.4,1.4,9.5,9
202324,Academic year,Local authority,England,E92000001,,,Croydon,306,E09000008,School-led,Overall,Overall,15,49,14,1.4,1.7,7.7,8.9
202425,Academic year,Local authority,England,E92000001,,,Croydon,306,E09000008,School-led,Overall,Overall,17,66,13,1.8,1.7,9.5,10
202122,Academic year,Local authority,England,E92000001,,,Ealing,307,E09000009,School-led,Overall,Overall,15,15,14,1.3,1.3,7.9,8
202223,Academic year,Local authority,England,E92000001,,,Ealing,307,E09000009,School-led,Overall,Overall,29,44,24,2.4,2.4,14.5,13.3
202324,Academic year,Local authority,England,E92000001,,,Ealing,307,E09000009,School-led,Overall,Overall,25,69,23,2.3,2.9,14.9,16.1
202425,Academic year,Local authority,England,E92000001,,,Ealing,307,E09000009,School-led,Overall,Overall,34,103,30,3.5,3.9,18.2,19.5
202122,Academic year,Local authority,England,E92000001,,,Enfield,308,E09000010,School-led,Overall,Overall,8,8,8,0.7,0.8,3.4,3.8
202223,Academic year,Local authority,England,E92000001,,,Enfield,308,E09000010,School-led,Overall,Overall,8,16,c,0.7,c,3.7,c
202324,Academic year,Local authority,England,E92000001,,,Enfield,308,E09000010,School-led,Overall,Overall,8,24,8,0.7,1,4.1,4.6
202425,Academic year,Local authority,England,E92000001,,,Enfield,308,E09000010,School-led,Overall,Overall,5,29,5,0.5,0.7,3.1,3.9
202122,Academic year,Local authority,England,E92000001,,,Haringey,309,E09000014,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Haringey,309,E09000014,School-led,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Haringey,309,E09000014,School-led,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Haringey,309,E09000014,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Harrow,310,E09000015,School-led,Overall,Overall,5,5,5,0.4,0.5,3,3.4
202223,Academic year,Local authority,England,E92000001,,,Harrow,310,E09000015,School-led,Overall,Overall,4,9,4,0.3,0.4,2.2,2.5
202324,Academic year,Local authority,England,E92000001,,,Harrow,310,E09000015,School-led,Overall,Overall,18,27,18,1.7,2.2,12.5,15
202425,Academic year,Local authority,England,E92000001,,,Harrow,310,E09000015,School-led,Overall,Overall,15,42,10,1.6,1.3,12.8,11.1
202122,Academic year,Local authority,England,E92000001,,,Havering,311,E09000016,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Havering,311,E09000016,School-led,Overall,Overall,5,6,4,0.4,0.4,3.6,3.2
202324,Academic year,Local authority,England,E92000001,,,Havering,311,E09000016,School-led,Overall,Overall,4,10,c,0.4,c,3.3,c
202425,Academic year,Local authority,England,E92000001,,,Havering,311,E09000016,School-led,Overall,Overall,10,20,9,1,1.2,7.8,8.5
202122,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,School-led,Overall,Overall,27,27,26,2.4,2.5,11.8,12.7
202223,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,School-led,Overall,Overall,22,49,20,1.8,2,10.7,10.8
202324,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,School-led,Overall,Overall,19,68,17,1.7,2.1,9.3,10.8
202425,Academic year,Local authority,England,E92000001,,,Hillingdon,312,E09000017,School-led,Overall,Overall,24,92,24,2.5,3.2,16.8,20.9
202122,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,School-led,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,School-led,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Hounslow,313,E09000018,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,School-led,Overall,Overall,4,4,4,0.4,0.4,4.5,4.9
202223,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,School-led,Overall,Overall,4,8,c,0.3,c,5.5,c
202324,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,School-led,Overall,Overall,6,14,6,0.6,0.7,6.5,8
202425,Academic year,Local authority,England,E92000001,,,Kingston upon Thames,314,E09000021,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,School-led,Overall,Overall,40,40,39,3.6,3.7,14.1,15.9
202223,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,School-led,Overall,Overall,32,72,30,2.7,3,12,13.4
202324,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,School-led,Overall,Overall,23,95,20,2.1,2.5,9,9.9
202425,Academic year,Local authority,England,E92000001,,,Newham,316,E09000025,School-led,Overall,Overall,27,122,21,2.8,2.8,11.8,11.5
202122,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,School-led,Overall,Overall,76,76,75,6.8,7.2,37.3,38.7
202223,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,School-led,Overall,Overall,86,162,84,7.2,8.3,47.5,50.9
202324,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,School-led,Overall,Overall,70,232,65,6.4,8.1,46.7,51.2
202425,Academic year,Local authority,England,E92000001,,,Redbridge,317,E09000026,School-led,Overall,Overall,82,314,75,8.5,9.9,54.3,64.1
202122,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,School-led,Overall,Overall,c,c,c,c,c,c,c
202223,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,School-led,Overall,Overall,c,c,c,c,c,c,c
202324,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,School-led,Overall,Overall,c,c,c,c,c,c,c
202425,Academic year,Local authority,England,E92000001,,,Richmond upon Thames,318,E09000027,School-led,Overall,Overall,c,c,c,c,c,c,c
202122,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,School-led,Overall,Overall,56,56,56,5,5.3,38.1,40.9
202223,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,School-led,Overall,Overall,44,100,36,3.7,3.5,33.3,31
202324,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,School-led,Overall,Overall,27,127,24,2.5,3,20.5,21.2
202425,Academic year,Local authority,England,E92000001,,,Sutton,319,E09000029,School-led,Overall,Overall,31,158,28,3.2,3.7,26.7,28.3
202122,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,School-led,Overall,Overall,17,17,16,1.5,1.5,10.3,11.6
202223,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,School-led,Overall,Overall,28,45,27,2.4,2.7,14.7,17.2
202324,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,School-led,Overall,Overall,26,71,20,2.4,2.5,20,18.7
202425,Academic year,Local authority,England,E92000001,,,Waltham Forest,320,E09000031,School-led,Overall,Overall,26,97,20,2.7,2.6,18.7,20.6
202122,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,School-led,Overall,Overall,11,11,11,1,1,1.4,1.6
202223,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,School-led,Overall,Overall,15,26,13,1.3,1.3,1.9,2.1
202324,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,School-led,Overall,Overall,7,33,6,0.6,0.7,1,1.1
202425,Academic year,Local authority,England,E92000001,,,Birmingham,330,E08000025,School-led,Overall,Overall,7,40,7,0.7,0.9,1,1.4
202122,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,School-led,Overall,Overall,19,19,18,1.7,1.7,9.2,9.8
202223,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,School-led,Overall,Overall,9,28,9,0.8,0.9,4.3,4.8
202324,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,School-led,Overall,Overall,10,38,6,0.9,0.7,5,3.8
202425,Academic year,Local authority,England,E92000001,,,Coventry,331,E08000026,School-led,Overall,Overall,4,42,c,0.4,c,2.4,c
